노선번호,노선,정류장순서,정류장,정류장명,경도,위도,데이터기준일
신동1-1(신동102),250051401,33,250001595,대원사,127.6857,37.84517,2025-02-12
신동1-1(신동102),250051401,34,250001898,의암댐,127.67709,37.8378,2025-02-12
신동1-1(신동102),250051401,35,250001894,의암리본마을,127.67938,37.83178,2025-02-12
신동1-1(신동102),250051401,36,250001901,의암,127.68273,37.8267,2025-02-12
신동1-1(신동102),250051401,37,250027109,팔미리용수교,127.6835,37.81729,2025-02-12
신동1-1(신동102),250051401,38,250002130,설미종점,127.67914,37.80995,2025-02-12
신동1-1(신동103),250051402,1,250026747,설미종점,127.6792,37.80987,2025-02-12
신동1-1(신동103),250051402,2,250027110,팔미리용수교,127.68362,37.8173,2025-02-12
신동1-1(신동103),250051402,3,265000702,의암,127.68296,37.82649,2025-02-12
신동1-1(신동103),250051402,4,250001893,의암리본마을,127.6795,37.83192,2025-02-12
신동1-1(신동103),250051402,5,250001897,의암댐,127.67729,37.83785,2025-02-12
신동1-1(신동103),250051402,6,250001594,대원사,127.68557,37.84507,2025-02-12
신동1-1(신동103),250051402,7,250001891,송암스포츠타운입구,127.69354,37.84532,2025-02-12
신동1-1(신동103),250051402,8,250002221,보타사입구,127.70129,37.84505,2025-02-12
신동1-1(신동103),250051402,9,250001342,칠전대우A,127.71171,37.84416,2025-02-12
신동1-1(신동103),250051402,10,250001340,칠전동,127.71413,37.84246,2025-02-12
신동1-1(신동103),250051402,11,250001338,칠전동고개,127.71363,37.83625,2025-02-12
신동1-1(신동103),250051402,12,250027146,팔미1리1반,127.71157,37.82949,2025-02-12
신동1-1(신동103),250051402,13,265000699,증리,127.71599,37.82578,2025-02-12
신동1-1(신동103),250051402,14,250001631,김유정문학촌,127.71672,37.81943,2025-02-12
신동1-1(신동103),250051402,15,250002073,김유정역,127.71475,37.81711,2025-02-12
신동1-1(신동103),250051402,16,250001080,금병초교,127.70984,37.81442,2025-02-12
신동1-1(신동103),250051402,17,250026821,팔미1리,127.71044,37.82934,2025-02-12
신동1-1(신동103),250051402,18,250001339,칠전동고개,127.71411,37.83656,2025-02-12
신동1-1(신동103),250051402,19,250001341,칠전동사거리,127.7145,37.84141,2025-02-12
신동1-1(신동103),250051402,20,250001521,가압펌프장,127.71518,37.8538,2025-02-12
신동1-1(신동103),250051402,21,250002252,배나무골,127.71747,37.85986,2025-02-12
신동1-1(신동103),250051402,22,250002080,시외버스터미널,127.71991,37.86372,2025-02-12
신동1-1(신동103),250051402,23,250001983,온의사거리,127.72144,37.86576,2025-02-12
신동1-1(신동103),250051402,24,250001855,KBS방송국,127.72304,37.86791,2025-02-12
신동1-1(신동103),250051402,25,250002028,남부사거리,127.7246,37.87154,2025-02-12
신동1-1(신동103),250051402,26,250001987,모아엘가A,127.72193,37.87293,2025-02-12
신동1-1(신동103),250051402,27,250001348,춘천초등학교,127.72098,37.87602,2025-02-12
신동1-1(신동103),250051402,28,250001847,중앙로입구,127.72415,37.87736,2025-02-12
신동1-1(신동103),250051402,29,265000721,중앙시장입구,127.72459,37.87816,2025-02-12
신동1-1(신동103),250051402,30,250027098,중앙시장입구,127.72437,37.87807,2025-02-12
신동1-1(신동103),250051402,31,250001202,중앙로입구,127.72307,37.87703,2025-02-12
신동1-1(신동103),250051402,32,250001349,춘천시보건소,127.72076,37.87617,2025-02-12
신동1-1(신동103),250051402,33,250002027,약사롯데캐슬,127.72313,37.8721,2025-02-12
신동1-1(신동103),250051402,34,250001266,춘천경찰서,127.72473,37.87064,2025-02-12
신동1-1(신동103),250051402,35,250001854,KBS방송국,127.72287,37.86819,2025-02-12
신동1-1(신동103),250051402,36,250002081,시외버스터미널,127.71988,37.86418,2025-02-12
신동1-1(신동103),250051402,37,250002253,배나무골,127.71709,37.85983,2025-02-12
신동1-1(신동103),250051402,38,250001522,가압펌프장,127.71464,37.85511,2025-02-12
신동1-1(신동103),250051402,39,250001782,88공원,127.7152,37.85243,2025-02-12
신동1-1(신동103),250051402,40,250001340,칠전동,127.71413,37.84246,2025-02-12
신동1-1(신동103),250051402,41,250001338,칠전동고개,127.71363,37.83625,2025-02-12
신동1-1(신동103),250051402,42,265000810,봄봄유치원,127.71246,37.83366,2025-02-12
신동1-1(신동103),250051402,43,250027146,팔미1리1반,127.71157,37.82949,2025-02-12
신동1-1(신동103),250051402,44,265000699,증리,127.71599,37.82578,2025-02-12
신동1-1(신동103),250051402,45,250001631,김유정문학촌,127.71672,37.81943,2025-02-12
신동1-1(신동103),250051402,46,250002073,김유정역,127.71475,37.81711,2025-02-12
신동1-1(신동103),250051402,47,250001080,금병초교,127.70984,37.81442,2025-02-12
신동1-1(신동103),250051402,48,250026821,팔미1리,127.71044,37.82934,2025-02-12
신동1-1(신동103),250051402,49,250001339,칠전동고개,127.71411,37.83656,2025-02-12
신동1-1(신동103),250051402,50,250001341,칠전동사거리,127.7145,37.84141,2025-02-12
신동1-1(신동103),250051402,51,250001343,칠전대우A,127.71169,37.84435,2025-02-12
신동1-1(신동103),250051402,52,250002222,보타사입구,127.70104,37.84522,2025-02-12
신동1-1(신동103),250051402,53,250001892,송암스포츠타운입구,127.69236,37.84581,2025-02-12
신동1-1(신동103),250051402,54,250001595,대원사,127.6857,37.84517,2025-02-12
신동1-1(신동103),250051402,55,250001898,의암댐,127.67709,37.8378,2025-02-12
신동1-1(신동103),250051402,56,250001894,의암리본마을,127.67938,37.83178,2025-02-12
신동1-1(신동103),250051402,57,250001901,의암,127.68273,37.8267,2025-02-12
신동1-1(신동103),250051402,58,250027109,팔미리용수교,127.6835,37.81729,2025-02-12
신동1-1(신동103),250051402,59,250002130,설미종점,127.67914,37.80995,2025-02-12
신동1-2(신동104),250051403,1,250027098,중앙시장입구,127.72437,37.87807,2025-02-12
신동1-2(신동104),250051403,2,250001202,중앙로입구,127.72307,37.87703,2025-02-12
신동1-2(신동104),250051403,3,250001349,춘천시보건소,127.72076,37.87617,2025-02-12
신동1-2(신동104),250051403,4,250002027,약사롯데캐슬,127.72313,37.8721,2025-02-12
신동1-2(신동104),250051403,5,250001266,춘천경찰서,127.72473,37.87064,2025-02-12
신동1-2(신동104),250051403,6,250001854,KBS방송국,127.72287,37.86819,2025-02-12
신동1-2(신동104),250051403,7,250002081,시외버스터미널,127.71988,37.86418,2025-02-12
신동1-2(신동104),250051403,8,250002253,배나무골,127.71709,37.85983,2025-02-12
신동1-2(신동104),250051403,9,250001522,가압펌프장,127.71464,37.85511,2025-02-12
신동1-2(신동104),250051403,10,250001782,88공원,127.7152,37.85243,2025-02-12
신동1-2(신동104),250051403,11,250001340,칠전동,127.71413,37.84246,2025-02-12
신동1-2(신동104),250051403,12,250001338,칠전동고개,127.71363,37.83625,2025-02-12
신동1-2(신동104),250051403,13,265000810,봄봄유치원,127.71246,37.83366,2025-02-12
신동1-2(신동104),250051403,14,250026803,팔미1리,127.71026,37.82982,2025-02-12
신동1-2(신동104),250051403,15,250001298,팔미쉼터,127.7039,37.82165,2025-02-12
신동1-2(신동104),250051403,16,265000760,팔미3교,127.70164,37.82047,2025-02-12
신동1-2(신동104),250051403,17,250001124,팔미3리,127.69994,37.81734,2025-02-12
신동1-2(신동104),250051403,18,250001301,팔미리,127.6983,37.81393,2025-02-12
신동1-2(신동104),250051403,19,250002039,환경사업소,127.68786,37.79751,2025-02-12
신동1-2(신동104),250051403,20,250001246,혈동2리,127.68653,37.7939,2025-02-12
신동1-2(신동104),250051403,21,250001244,혈동2리마을회관,127.68514,37.78797,2025-02-12
신동1-2(신동104),250051403,22,250026726,혈동2리종점,127.68743,37.78527,2025-02-12
신동1-2(신동105),250051404,1,250001243,혈동2리종점,127.68738,37.78542,2025-02-12
신동1-2(신동105),250051404,2,250001245,혈동2리마을회관,127.68526,37.78795,2025-02-12
신동1-2(신동105),250051404,3,250001247,혈동2리,127.68685,37.79426,2025-02-12
신동1-2(신동105),250051404,4,250002040,혈동2리,127.68787,37.79699,2025-02-12
신동1-2(신동105),250051404,5,250001122,혈동2리,127.69122,37.79899,2025-02-12
신동1-2(신동105),250051404,6,250001300,팔미3리,127.69644,37.80969,2025-02-12
신동1-2(신동105),250051404,7,250001299,팔미3리,127.69839,37.81379,2025-02-12
신동1-2(신동105),250051404,8,250001123,팔미3리,127.7001,37.81723,2025-02-12
신동1-2(신동105),250051404,9,265000759,팔미3교,127.70205,37.82059,2025-02-12
신동1-2(신동105),250051404,10,250001302,팔미1리,127.70438,37.82154,2025-02-12
신동1-2(신동105),250051404,11,250026821,팔미1리,127.71044,37.82934,2025-02-12
신동1-2(신동105),250051404,12,250001339,칠전동고개,127.71411,37.83656,2025-02-12
신동1-2(신동105),250051404,13,250001341,칠전동사거리,127.7145,37.84141,2025-02-12
신동1-2(신동105),250051404,14,250001521,가압펌프장,127.71518,37.8538,2025-02-12
신동1-2(신동105),250051404,15,250002252,배나무골,127.71747,37.85986,2025-02-12
신동1-2(신동105),250051404,16,250002080,시외버스터미널,127.71991,37.86372,2025-02-12
신동1-2(신동105),250051404,17,250001983,온의사거리,127.72144,37.86576,2025-02-12
신동1-2(신동105),250051404,18,250001855,KBS방송국,127.72304,37.86791,2025-02-12
신동1-2(신동105),250051404,19,250002028,남부사거리,127.7246,37.87154,2025-02-12
신동1-2(신동105),250051404,20,250001987,모아엘가A,127.72193,37.87293,2025-02-12
신동1-2(신동105),250051404,21,250001348,춘천초등학교,127.72098,37.87602,2025-02-12
신동1-2(신동105),250051404,22,250001847,중앙로입구,127.72415,37.87736,2025-02-12
신동1-2(신동105),250051404,23,265000721,중앙시장입구,127.72459,37.87816,2025-02-12
신동1-2(신동105),250051404,24,250027098,중앙시장입구,127.72437,37.87807,2025-02-12
신동1-2(신동105),250051404,25,250001202,중앙로입구,127.72307,37.87703,2025-02-12
신동1-2(신동105),250051404,26,250001349,춘천시보건소,127.72076,37.87617,2025-02-12
신동1-2(신동105),250051404,27,250002027,약사롯데캐슬,127.72313,37.8721,2025-02-12
신동1-2(신동105),250051404,28,250001266,춘천경찰서,127.72473,37.87064,2025-02-12
신동1-2(신동105),250051404,29,250001854,KBS방송국,127.72287,37.86819,2025-02-12
신동1-2(신동105),250051404,30,250002081,시외버스터미널,127.71988,37.86418,2025-02-12
신동1-2(신동105),250051404,31,250002253,배나무골,127.71709,37.85983,2025-02-12
신동1-2(신동105),250051404,32,250001522,가압펌프장,127.71464,37.85511,2025-02-12
신동1-2(신동105),250051404,33,250001782,88공원,127.7152,37.85243,2025-02-12
신동1-2(신동105),250051404,34,250001340,칠전동,127.71413,37.84246,2025-02-12
신동1-2(신동105),250051404,35,250001338,칠전동고개,127.71363,37.83625,2025-02-12
신동1-2(신동105),250051404,36,265000810,봄봄유치원,127.71246,37.83366,2025-02-12
신동1-2(신동105),250051404,37,250026803,팔미1리,127.71026,37.82982,2025-02-12
신동1-2(신동105),250051404,38,250001298,팔미쉼터,127.7039,37.82165,2025-02-12
신동1-2(신동105),250051404,39,265000760,팔미3교,127.70164,37.82047,2025-02-12
신동1-2(신동105),250051404,40,250001124,팔미3리,127.69994,37.81734,2025-02-12
신동1-2(신동105),250051404,41,250001301,팔미리,127.6983,37.81393,2025-02-12
신동1-2(신동105),250051404,42,250002039,환경사업소,127.68786,37.79751,2025-02-12
신동1-2(신동105),250051404,43,250001246,혈동2리,127.68653,37.7939,2025-02-12
신동1-2(신동105),250051404,44,250001244,혈동2리마을회관,127.68514,37.78797,2025-02-12
신동1-2(신동105),250051404,45,250026726,혈동2리종점,127.68743,37.78527,2025-02-12
신동1-2(신동106),250051405,1,250001243,혈동2리종점,127.68738,37.78542,2025-02-12
신동1-2(신동106),250051405,2,250001245,혈동2리마을회관,127.68526,37.78795,2025-02-12
신동1-2(신동106),250051405,3,250001247,혈동2리,127.68685,37.79426,2025-02-12
신동1-2(신동106),250051405,4,250002040,혈동2리,127.68787,37.79699,2025-02-12
신동1-2(신동106),250051405,5,250001122,혈동2리,127.69122,37.79899,2025-02-12
신동1-2(신동106),250051405,6,250001300,팔미3리,127.69644,37.80969,2025-02-12
신동1-2(신동106),250051405,7,250001299,팔미3리,127.69839,37.81379,2025-02-12
신동1-2(신동106),250051405,8,250001123,팔미3리,127.7001,37.81723,2025-02-12
신동1-2(신동106),250051405,9,265000759,팔미3교,127.70205,37.82059,2025-02-12
신동1-2(신동106),250051405,10,250001302,팔미1리,127.70438,37.82154,2025-02-12
신동1-2(신동106),250051405,11,250001639,금병초교,127.70991,37.81422,2025-02-12
신동1-2(신동106),250051405,12,250002074,김유정역,127.71511,37.81713,2025-02-12
신동1-2(신동106),250051405,13,250001630,김유정문학촌,127.71689,37.81929,2025-02-12
신동1-2(신동106),250051405,14,265000698,증리,127.71582,37.82628,2025-02-12
신동1-2(신동106),250051405,15,250027147,팔미1리1반,127.7116,37.82966,2025-02-12
신동1-2(신동106),250051405,16,250001339,칠전동고개,127.71411,37.83656,2025-02-12
신동1-2(신동106),250051405,17,250001341,칠전동사거리,127.7145,37.84141,2025-02-12
신동1-2(신동106),250051405,18,250001521,가압펌프장,127.71518,37.8538,2025-02-12
신동1-2(신동106),250051405,19,250002252,배나무골,127.71747,37.85986,2025-02-12
신동1-2(신동106),250051405,20,250002080,시외버스터미널,127.71991,37.86372,2025-02-12
신동1-2(신동106),250051405,21,250001983,온의사거리,127.72144,37.86576,2025-02-12
신동1-2(신동106),250051405,22,250001855,KBS방송국,127.72304,37.86791,2025-02-12
신동1-2(신동106),250051405,23,250002028,남부사거리,127.7246,37.87154,2025-02-12
신동1-2(신동106),250051405,24,250001987,모아엘가A,127.72193,37.87293,2025-02-12
신동1-2(신동106),250051405,25,250001348,춘천초등학교,127.72098,37.87602,2025-02-12
신동1-2(신동106),250051405,26,250001847,중앙로입구,127.72415,37.87736,2025-02-12
신동1-2(신동106),250051405,27,265000721,중앙시장입구,127.72459,37.87816,2025-02-12
신동1-2(신동106),250051405,28,250027098,중앙시장입구,127.72437,37.87807,2025-02-12
신동1-2(신동106),250051405,29,250001202,중앙로입구,127.72307,37.87703,2025-02-12
신동1-2(신동106),250051405,30,250001349,춘천시보건소,127.72076,37.87617,2025-02-12
신동1-2(신동106),250051405,31,250002027,약사롯데캐슬,127.72313,37.8721,2025-02-12
신동1-2(신동106),250051405,32,250001266,춘천경찰서,127.72473,37.87064,2025-02-12
신동1-2(신동106),250051405,33,250001854,KBS방송국,127.72287,37.86819,2025-02-12
신동1-2(신동106),250051405,34,250002081,시외버스터미널,127.71988,37.86418,2025-02-12
신동1-2(신동106),250051405,35,250002253,배나무골,127.71709,37.85983,2025-02-12
신동1-2(신동106),250051405,36,250001522,가압펌프장,127.71464,37.85511,2025-02-12
신동1-2(신동106),250051405,37,250001782,88공원,127.7152,37.85243,2025-02-12
신동1-2(신동106),250051405,38,250001340,칠전동,127.71413,37.84246,2025-02-12
신동1-2(신동106),250051405,39,250001338,칠전동고개,127.71363,37.83625,2025-02-12
신동1-2(신동106),250051405,40,265000810,봄봄유치원,127.71246,37.83366,2025-02-12
신동1-2(신동106),250051405,41,250026803,팔미1리,127.71026,37.82982,2025-02-12
